@relation '/c:/Users/jmonteil/Documents/HCP Anywhere/Documents/Demos/demo Pol/MyMLSample/Data/MLAllData.arff'
@attribute Class {broken,healthy}
@attribute x numeric
@attribute y numeric
@attribute z numeric
@data
healthy,-2.6668174568,-4.8524545037,11.4204247487
healthy,-2.8416684205,-5.190544111,11.294787463
healthy,-3.0295784758,-5.5538977768,11.1884397504
healthy,-3.2315240198,-5.9440822807,11.1034205931
healthy,-3.4485286807,-6.3626763319,11.042082595
healthy,-3.6816604928,-6.8112412777,11.0071315896
healthy,-3.9320269556,-7.2912826806,11.0016689427
healthy,-4.2007674136,-7.8042007007,11.0292357279
healthy,-4.4890420766,-8.3512268942,11.093857437
healthy,-4.798016862,-8.9333447358,11.2000871878
healthy,-5.1288430919,-9.551190912,11.3530444707
healthy,-5.4826309175,-10.2049342893,11.5584452946
healthy,-5.8604151872,-10.8941295101,11.8226181046
healthy,-6.2631123331,-11.6175425546,12.1524980441
healthy,-6.6914667508,-12.3729464735,12.555590032
healthy,-7.1459851286,-13.1568870933,13.0398888007
healthy,-7.6268572858,-13.9644210614,13.6137416784
healthy,-8.1338623878,-14.7888324566,14.2856378139
healthy,-8.6662599933,-15.6213396237,15.0639062655
healthy,-9.2226663638,-16.4508111192,15.9563056708
healthy,-9.8009179442,-17.2635187092,16.9694911255
healthy,-10.3979260054,-18.0429658802,18.1083507079
healthy,-11.0095291954,-18.7698413665,19.3752161583
healthy,-11.6303541691,-19.4221569612,20.7689707271
healthy,-12.2536983924,-19.9756345198,22.2841025564
healthy,-12.8714532826,-20.4044046989,23.9097831033
healthy,-13.4740893959,-20.6820650463,25.629083677
healthy,-14.050727448,-20.7831133183,27.4184727779
healthy,-14.5893183176,-20.6847210978,29.2477532019
healthy,-15.07695054,-20.3687448225,31.0805895996
healthy,-15.5002940826,-19.823794506,32.8757341789
healthy,-15.8461741165,-19.047110288,34.5889757914
healthy,-16.1022490102,-18.0459547744,36.1757213004
healthy,-16.2577454713,-16.8382367686,37.5939867199
healthy,-16.3041847751,-15.4521538168,38.8074598379
healthy,-16.2360222984,-13.9247753149,39.7882310615
healthy,-16.0511225398,-12.299662382,40.5188025702
healthy,-15.7510057271,-10.6237952351,40.9930851255
healthy,-15.3408288878,-8.9442073082,41.2162584069
healthy,-14.8290991614,-7.304771998,41.2035637341
healthy,-14.2271529883,-5.7435408521,40.9782682496
healthy,-13.5484640174,-4.2909077222,40.5691468646
healthy,-12.8078595138,-2.9687095224,40.0078542475
healthy,-12.0207275145,-1.7902146947,39.3265108212
healthy,-11.2022864889,-0.760830424,38.55572958
healthy,-10.3669700037,0.1207036747,37.723196698
healthy,-9.5279561095,0.8608755764,36.8528160908
healthy,-8.6968495746,1.4699214506,35.9643531949
healthy,-7.8835078926,1.9604584092,35.0734713453
healthy,-7.0959905884,2.3463210307,34.1920415144
healthy,-6.3406056589,2.6416408101,33.328614474
healthy,-5.6220259414,2.8601685541,32.4889644975
healthy,-4.9434503817,3.0148149917,31.6766378816
healthy,-4.3067891519,3.117372505,30.8934626781
healthy,-3.7128562193,3.1783776121,30.1399952683
healthy,-3.1615575128,3.2070763362,29.4158938523
healthy,-2.6520668049,3.2114600862,28.7202187299
healthy,-2.1829846536,3.1983462169,28.0516652047
healthy,-1.752478184,3.1734837844,27.4087379915
healthy,-1.3584012265,3.1416705458,26.7898770547
healthy,-0.9983954847,3.1068717311,26.1935445839
healthy,-0.6699741074,3.0723345304,25.6182818894
healthy,-0.3705894164,3.040694738,25.0627437482
healthy,-0.0976866841,3.0140737335,24.5257164026
healthy,0.1512541493,2.9941651421,24.0061241585
healthy,0.3786870288,2.9823112528,23.5030284105
healthy,0.5869769667,2.9795697127,23.0156219814
healthy,0.7783843864,2.9867712512,22.5432208947
healthy,0.9550553356,3.0045692892,22.0852550884
healthy,1.1190164519,3.0334823098,21.6412591127
healthy,1.2721737205,3.0739298357,21.2108635004
healthy,1.4163142097,3.126262801,20.7937872424
healthy,1.553110097,3.190789033,20.3898316213
healthy,1.6841244119,3.2677944835,19.9988755264
healthy,1.8108180176,3.3575607705,19.6208723008
healthy,1.9345574378,3.4603795148,19.2558481151
healthy,2.056623204,3.576563884,18.9039018429
healthy,2.1782184584,3.7064576842,18.5652063999
healthy,2.3004775965,3.8504422732,18.2400115128
healthy,2.4244747706,4.0089415018,17.9286478875
healthy,2.5512321091,4.1824248249,17.6315327579
healthy,2.6817275264,4.3714086584,17.3491768078
healthy,2.8169020169,4.5764559917,17.0821924608
healthy,2.9576663349,4.7981741983,16.8313035414
healthy,3.104906964,5.037210912,16.5973563024
healthy,3.2594912798,5.2942477663,16.3813318034
healthy,3.4222717987,5.5699917082,16.1843595959
healthy,3.5940893915,5.8651635172,16.0077326337
healthy,3.7757753216,6.1804830664,15.852923261
healthy,3.9681519411,6.516650771,15.721600048
healthy,4.1720318475,6.87432457,15.615645122
healthy,4.3882152653,7.2540916944,15.5371714866
healthy,4.6174853797,7.6564343885,15.488539619
healthy,4.8606013004,8.0816886781,15.4723723725
healthy,5.1182882906,8.5299952471,15.4915668935
healthy,5.3912248471,9.001241488,15.5493018673
healthy,5.6800261784,9.4949938867,15.6490379381
healthy,5.985223595,10.0104200921,15.7945086157
healthy,6.3072393148,10.5462003723,15.9896983755
healthy,6.6463561994,11.1004287106,16.2388040355
healthy,7.0026820003,11.6705046031,16.5461748763
healthy,7.3761078085,12.2530177578,16.9162264519
healthy,7.7662606045,12.8436294066,17.3533227389
healthy,8.1724501086,13.4369558812,17.8616213329
healthy,8.5936105704,14.0264624588,18.4448770595
healthy,9.0282387215,14.6043782065,19.1062008515
healthy,9.4743298803,15.161645477,19.8477733463
healthy,9.929315128,15.6879205327,20.6705166349
healthy,10.3900035604,16.1716440345,21.5737331262
healthy,10.8525347983,16.6002011612,22.5547275722
healthy,11.3123481074,16.9601900899,23.6084366448
healthy,11.764175466,17.2378135442,24.7270993019
healthy,12.2020665122,17.4194002519,25.9000092939
healthy,12.6194532114,17.4920509256,27.1133967081
healthy,13.0092610285,17.4443869474,28.3504862446
healthy,13.3640711021,17.2673604671,29.5917737356
healthy,13.6763342513,16.9550645461,30.8155476024
healthy,13.9386326748,16.5054649592,31.9986581591
healthy,14.1439792576,15.9209657351,33.1175065913
healthy,14.2861381758,15.2087227589,34.1491911025
healthy,14.3599449424,14.3806366115,35.0727162255
healthy,14.361600276,13.4529873322,35.870149692
healthy,14.2889112405,12.4457164704,36.5276057357
healthy,14.1414556589,11.3814086715,37.0359476352
healthy,13.9206518999,10.2840671492,37.3911347702
healthy,13.6297251198,9.1778059282,37.5941850044
healthy,13.2735715845,8.0855906691,37.6507730567
healthy,12.8585331113,7.0281476646,37.5705299205
healthy,12.3921022755,6.0231305984,37.3661392854
healthy,11.8825845414,5.0845940186,37.0523399269
healthy,11.3387452995,4.2227798521,36.64493821
healthy,10.7694680637,3.4441865255,36.1599159825
healthy,10.1834455407,2.7518645531,35.6126921441
healthy,9.5889190617,2.1458697262,35.0175672806
healthy,8.9934751148,1.6238042348,34.3873549891
healthy,8.4039014444,1.1813841863,33.7331839729
healthy,7.8261000638,0.8129853412,33.0644427518
healthy,7.265050886,0.512133984,32.3888334087
healthy,6.7248175338,0.2719240813,31.712500748
healthy,6.2085860576,0.0853536456,31.0402068023
healthy,5.7187274647,-0.0544180967,30.3755261058
healthy,5.2568758197,-0.1538855179,29.7210432257
healthy,4.8240149127,-0.2190731392,29.0785398068
healthy,4.4205678686,-0.2554626214,28.4491633055
healthy,4.0464854294,-0.2679591826,27.8335734782
healthy,3.7013298604,-0.2608875135,27.2320655314
healthy,3.3843524705,-0.2380087261,26.6446707567
healthy,3.0945635748,-0.2025514362,26.0712366475
healthy,2.8307943739,-0.1572515652,25.5114890909
healthy,2.5917506988,-0.1043967535,24.9650794274
healthy,2.3760589026,-0.0458723791,24.4316191025
healthy,2.1823044001,0.0167929466,23.9107044069
healthy,2.0090634838,0.0823838386,23.4019334944
healthy,1.8549291122,0.1499574673,22.9049175303
healthy,1.7185313806,0.2188062804,22.4192874934
healthy,1.5985533726,0.2884243645,21.9446978541
healthy,1.4937430519,0.3584774937,21.480828086
healthy,1.4029218073,0.4287767813,21.0273827425
healthy,1.3249902052,0.4992557636,20.5840906493
healthy,1.2589314498,0.5699506896,20.1507036129
healthy,1.203812989,0.6409837636,19.7269949325
healthy,1.158786651,0.7125490762,19.3127579128
healthy,1.123087645,0.7849009577,18.9078045112
healthy,1.09603271,0.8583444993,18.5119642041
healthy,1.0770176532,0.9332279997,18.1250831254
healthy,1.0655144809,1.0099371111,17.7470235063
healthy,1.0610682913,1.0888904802,17.3776634354
healthy,1.0632940664,1.1705366959,17.0168969466
healthy,1.0718734768,1.2553523771,16.6646344431
healthy,1.0865517888,1.3438412519,16.3208034666
healthy,1.1071349458,1.4365340949,15.9853498227
healthy,1.1334868778,1.5339894086,15.6582390814
healthy,1.1655270802,1.6367947459,15.3394584765
healthy,1.2032284935,1.7455685824,15.0290192385
healthy,1.2466157006,1.8609626599,14.7269594036
healthy,1.2957634573,1.9836647264,14.4333471518
healthy,1.3507955589,2.1144016039,14.1482847402
healthy,1.4118840425,2.253942517,13.8719131095
healthy,1.4792487204,2.4031026125,13.6044172549
healthy,1.5531570318,2.5627465961,13.34603247
healthy,1.6339241969,2.7337924004,13.097051587
healthy,1.7219136532,2.9172147839,12.8578333556
healthy,1.8175377437,3.1140487408,12.6288121196
healthy,1.9212586234,3.325392569,12.4105089743
healthy,2.0335893391,3.5524104105,12.203544601
healthy,2.1550950248,3.7963340267,12.0086540008
healthy,2.286394145,4.0584635134,11.8267033598
healthy,2.4281596944,4.3401665815,11.6587092953
healthy,2.5811202454,4.6428759391,11.5058607323
healthy,2.7460607009,4.9680841927,11.3695436561
healthy,2.9238225802,5.3173355494,11.2513689574
healthy,3.1153036178,5.692213432,11.1532035378
healthy,3.3214564029,6.0943229244,11.0772047522
healthy,3.5432857246,6.5252667315,11.0258581264
healthy,3.7818442052,6.9866130784,11.0020180772
healthy,4.038225715,7.4798536754,11.0089510579
healthy,4.3135559519,8.0063495683,11.05038013
healthy,4.6089794412,8.5672623679,11.1305293762
healthy,4.9256420753,9.1634680633,11.2541657936
healthy,5.2646681543,9.7954503993,11.4266352895
healthy,5.6271307339,10.4631707155,11.6538881061
healthy,6.0140139325,11.1659113072,11.9424873959
healthy,6.4261657224,11.9020899134,12.2995927492
healthy,6.8642396577,12.6690440588,12.7329082745
healthy,7.3286240098,13.4627859062,13.2505824662
healthy,7.8193569615,14.2777313043,13.8610447949
healthy,8.3360269089,15.1064111423,14.5727621042
healthy,8.8776576476,15.9391792227,15.3938971232
healthy,9.4425793736,16.763938805,16.3318525669
healthy,10.0282881281,17.5659196496,17.39268854
healthy,10.6312986498,18.3275482604,18.5804096304
healthy,11.2469986187,19.0284648333,19.8961324998
healthy,11.8695159159,19.6457489888,21.3371659156
healthy,12.4916145617,20.1544194391,22.8960629575
healthy,13.1046389519,20.528266101,24.5597377389
healthy,13.6985291238,20.7410522344,26.3087719319
healthy,14.2619309727,20.7680852403,28.1170621157
healthy,14.7824233141,20.5880968644,29.9519671619
healthy,15.2468771981,20.1853008605,31.7750942898
healthy,15.6419510911,19.5514197317,33.5438044213
healthy,15.9547085823,18.687410102,35.213420719
healthy,16.1733247039,17.6045908571,36.7399991907
healthy,16.2878259962,16.324909442,38.0833908164
healthy,16.2907926718,14.8801787327,39.2102243989
healthy,16.1779435567,13.3102702822,40.0964020225
healthy,15.9485296947,11.6604295051,40.7287457625
healthy,15.6054816796,9.9780403987,41.105562866
healthy,15.1552863771,8.3092676085,41.236078833
healthy,14.6076048756,6.6960141901,41.1388776542
healthy,13.9746776208,5.1735534405,40.8396381961
healthy,13.2705876863,3.7690486566,40.3685325068
healthy,12.510464564,2.5010075663,39.7576472789
healthy,11.7097080041,1.3795705741,39.0387190857
healthy,10.8832970097,0.4074327422,38.2413667709
healthy,10.0452278683,-0.4188416229,37.3918920701
healthy,9.208102309,-1.1073429144,36.5126261578
healthy,8.3828666912,-1.6693658532,35.6217375619
healthy,7.5786880876,-2.1181130998,34.7333870124
healthy,6.8029439926,-2.4676230328,33.8581112792
healthy,6.0612986306,-2.7319441435,33.0033318709
healthy,5.3578392087,-2.9245449717,32.1739068572
healthy,4.6952484742,-3.0579288504,31.3726682914
healthy,4.0749942883,-3.1434142518,30.6009095402
healthy,3.4975216051,-3.1910408362,29.8588042626
healthy,2.9624366098,-3.2095652279,29.1457513701
healthy,2.4686764627,-3.2065166216,28.4606485239
healthy,2.014661016,-3.1882888936,27.8021014514
healthy,1.5984250232,-3.1602519745,27.168578547
healthy,1.2177308634,-3.1268703782,26.5585207122
healthy,0.8701627641,-3.0918208424,25.970415838
healthy,0.5532040756,-3.0581040818,25.402846255
healthy,0.264299423,-3.0281478393,24.8545161664
healthy,0.000903642,-3.0038999174,24.3242647726
healthy,-0.2394806428,-2.9869108576,23.8110695828
healthy,-0.4592750599,-2.9784065409,23.3140433611
healthy,-0.6608055784,-2.9793513388,22.8324272786
healthy,-0.8462892393,-2.9905026176,22.3655821381
healthy,-1.0178263095,-3.0124574666,21.9129789869
healthy,-1.1773968021,-3.0456925194,21.4741900109
healthy,-1.3268604595,-3.0905976932,21.0488802924
healthy,-1.4679594382,-3.1475046059,20.6368007855
healthy,-1.6023230516,-3.2167103597,20.2377827087
healthy,-1.7314740362,-3.2984972985,19.8517334437
healthy,-1.8568358972,-3.3931492708,19.4786339679
healthy,-1.9797409671,-3.5009648561,19.118537805
healthy,-2.1014388782,-3.6222679369,18.7715714625
healthy,-2.2231052029,-3.7574159334,18.4379363186
healthy,-2.3458500614,-3.9068059473,18.1179119249
healthy,-2.4707265322,-4.0708789973,17.8118607005
healthy,-2.5987387294,-4.2501224628,17.5202340017
healthy,-2.7308494281,-4.4450707869,17.2435795617
healthy,-2.8679871368,-4.6563044243,16.9825503006
healthy,-3.0110525198,-4.8844469463,16.7379145045
healthy,-3.1609240739,-5.1301601481,16.5105673688
healthy,-3.3184629599,-5.3941369198,16.3015438802
healthy,-3.4845168767,-5.6770915667,16.1120329817
healthy,-3.6599228519,-5.9797471714,15.943392918
healthy,-3.8455087974,-6.3028195028,15.7971675852
healthy,-4.0420936539,-6.6469968785,15.6751036146
healthy,-4.2504859118,-7.0129152911,15.5791677853
healthy,-4.4714802622,-7.4011280175,15.5115641887
healthy,-4.7058520826,-7.8120688467,15.4747503429
healthy,-4.9543494237,-8.2460080033,15.4714511756
healthy,-5.2176821101,-8.7029998198,15.5046694422
healthy,-5.4965075269,-9.1828212489,15.5776907297
healthy,-5.7914126246,-9.6849004288,15.6940806977
healthy,-6.102891649,-10.2082347625,15.8576716483
healthy,-6.431319098,-10.7512983902,16.0725348984
healthy,-6.7769174414,-11.3119395733,16.3429347986
healthy,-7.139719212,-11.8872694357,16.6732596507
healthy,-7.5195232299,-12.4735447776,17.0679243225
healthy,-7.9158449537,-13.0660493481,17.53123917
healthy,-8.3278613052,-13.6589800591,18.0672401331
healthy,-8.7543508056,-14.2453471334,18.6794758061
healthy,-9.1936305118,-14.8169000013,19.3707491538
healthy,-9.6434920709,-15.3640936982,20.1428146312
healthy,-10.1011402011,-15.8761131965,20.9960360144
healthy,-10.5631380407,-16.3409749983,21.9290163764
healthy,-11.0253649974,-16.745725681,22.9382192626
healthy,-11.482993852,-17.0767550523,24.0176087713
healthy,-11.9304947481,-17.320236193,25.158345013
healthy,-12.3616740637,-17.4626952054,26.3485788239
healthy,-12.769755755,-17.4916996043,27.5733936625
healthy,-13.1475112629,-17.3966365005,28.814941059
healthy,-13.4874412819,-17.1695316511,30.0528067162
healthy,-13.7820085115,-16.8058410008,31.2646261227
healthy,-14.0239151106,-16.3051315559,32.4269416785
healthy,-14.2064124262,-15.6715628292,33.516260402
healthy,-14.3236244585,-14.9140875873,34.5102371647
healthy,-14.3708615088,-14.0463131531,35.3888797401
healthy,-14.3448976403,-13.0860008595,36.1356557152
healthy,-14.2441858979,-12.0542265134,36.7383828731
healthy,-14.0689891471,-10.9742709908,37.1898059008
healthy,-13.8214116946,-9.8703480969,37.4878005319
healthy,-13.5053266068,-8.7662985524,37.6351945879
healthy,-13.1262043624,-7.6843798981,37.6392443642
healthy,-12.6908584053,-6.6442625761,37.5108449822
healthy,-12.207130739,-5.6623074504,37.2635778413
healthy,-11.6835448759,-4.7511575714,36.9127044156
healthy,-11.1289538915,-3.9196356989,36.4742049478
healthy,-10.5522084361,-3.1729059978,35.963937899
healthy,-9.961864241,-2.5128374045,35.3969675845
healthy,-9.3659420941,-1.9384981447,34.787079167
healthy,-8.7717465782,-1.4467138518,34.1464764697
healthy,-8.1857439601,-1.0326322799,33.4856412126
healthy,-7.6134950256,-0.690252005,32.8133227084
healthy,-7.059635584,-0.4128875548,32.1366238427
healthy,-6.5278957417,-0.193556861,31.4611506861
healthy,-6.0211486312,-0.0252875844,30.7911975539
healthy,-5.5414797475,0.098653634,30.1299451758
healthy,-5.090269077,0.1846003574,29.4796556882
healthy,-4.6682795222,0.2383831254,28.8418536543
healthy,-4.2757465104,0.265272483,28.2174868732
healthy,-3.9124649909,0.2699575813,27.6070642232
healthy,-3.5778711851,0.2565509319,27.0107702703
healthy,-3.2711174158,0.2286114317,26.4285579858
healthy,-2.991139108,0.1891793269,25.8602218553
healthy,-2.7367136332,0.1408182121,25.3054540895
healthy,-2.5065110856,0.0856603929,24.7638867324
healthy,-2.2991373673,0.0254529582,24.2351223234
healthy,-2.1131701413,-0.0383972822,23.7187555004
healthy,-1.9471883125,-0.1047812179,23.2143876131
healthy,-1.799795745,-0.1728479667,22.7216360723
healthy,-1.6696399227,-0.2419689201,22.2401398439
healthy,-1.5554262425,-0.3117054698,21.7695622062
healthy,-1.4559285807,-0.3817804057,21.3095916391
healthy,-1.3699967267,-0.4520528629,20.859941505
healthy,-1.2965612176,-0.5224966235,20.4203490105
healthy,-1.23463605,-0.5931815334,19.9905738047
healthy,-1.1833196887,-0.6642577748,19.5703964646
healthy,-1.1417947356,-0.7359427281,19.1596170376
